"COMPANY_ID","DETAIL_ID","VEHICLE_ID","CLAIM_ID","CHANGE_OR_REPAIR","FITTING_NAME","FITTING_NUM","MATERIAL_FEE","MAN_HOUR","MAN_POWER_FEE","IS_SUBJOIN","REPAIR_METHORD","JY_PART_CODE","OEM_PART_CODE","DEFINE_FLAG","PRICE_TYPE","QUALITY_TYPE","CREATE_TIME","UPDATE_TIME","COMPANY_NAME"
"2000","12294088","1514164","13219314","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/8/12 15:55:03","2016/8/12 15:55:03","中国太平洋财产保险股份有限公司北京分公司"
"1000","11334739","1396597","13426080","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/7/15 13:08:32","2016/7/15 13:08:32","中国人民财产保险股份有限公司北京市分公司"
"1000","11336129","1396784","13820736","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/7/15 13:32:03","2016/7/15 13:32:03","中国人民财产保险股份有限公司北京市分公司"
"1000","11658676","1435959","13506743","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/7/26 9:13:36","2016/7/26 9:13:36","中国人民财产保险股份有限公司北京市分公司"
"5000","11934153","1470374","13608352","2","喷漆:发动机罩","1","0.00","50.00","500.00","","","","未知","0","","","2016/8/3 9:06:15","2016/8/3 9:06:15","华泰财产保险股份有限公司北京分公司"
"1000","10367104","1275617","13230023","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/6/21 13:31:01","2016/6/21 13:31:01","中国人民财产保险股份有限公司北京市分公司"
"1000","10926477","1344702","13675002","2","喷漆:发动机罩","1","0.00","40.00","400.00","","","","未知","0","","","2016/7/5 10:19:05","2016/7/5 10:19:05","中国人民财产保险股份有限公司北京市分公司"
"2000","10872965","1337926","13765134","2","喷漆:发动机罩","1","0.00","45.00","450.00","","","","未知","0","","","2016/7/4 10:05:36","2016/7/4 10:05:36","中国太平洋财产保险股份有限公司北京分公司"
"1000","11637803","1433546","13807525","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/7/25 14:59:07","2016/7/25 14:59:07","中国人民财产保险股份有限公司北京市分公司"
"2000","10729018","1320481","13759642","2","喷漆:发动机罩","1","0.00","40.00","270.00","","","","未知","0","","","2016/6/30 3:29:49","2016/6/30 3:29:49","中国太平洋财产保险股份有限公司北京分公司"
"1000","10956016","1348549","13559390","2","喷漆:发动机罩","1","0.00","120.00","1200.00","","","","未知","0","","","2016/7/5 16:17:30","2016/7/5 16:17:30","中国人民财产保险股份有限公司北京市分公司"
"2000","10731814","1320736","13756741","2","喷漆:发动机罩","1","0.00","40.00","400.00","","","","未知","0","","","2016/6/30 8:34:07","2016/6/30 8:34:07","中国太平洋财产保险股份有限公司北京分公司"
"1000","10980670","1351445","13761754","2","喷漆:发动机罩","1","0.00","24.00","280.00","","","","未知","0","","","2016/7/6 12:45:58","2016/7/6 12:45:58","中国人民财产保险股份有限公司北京市分公司"
"1000","11984407","1476535","13737490","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/8/4 10:37:59","2016/8/4 10:37:59","中国人民财产保险股份有限公司北京市分公司"
"2000","12060419","1485425","13892603","2","喷漆:发动机罩","1","0.00","55.00","465.50","","","","未知","0","","","2016/8/6 3:15:06","2016/8/6 3:15:06","中国太平洋财产保险股份有限公司北京分公司"
"1000","11402415","1405054","13764895","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/7/18 11:25:56","2016/7/18 11:25:56","中国人民财产保险股份有限公司北京市分公司"
"7000","10863381","1336741","13542759","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/7/3 16:04:05","2016/7/3 16:04:05","中华联合财产保险股份有限公司北京分公司"
"1000","10793831","1327937","12687384","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/7/1 8:33:25","2016/7/1 8:33:25","中国人民财产保险股份有限公司北京市分公司"
"1000","11509514","1417379","13826817","2","喷漆:发动机罩","1","0.00","40.00","400.00","","","","未知","0","","","2016/7/20 15:31:35","2016/7/20 15:31:35","中国人民财产保险股份有限公司北京市分公司"
"7000","11984477","1476545","13798622","2","喷漆:发动机罩","1","0.00","30.00","400.00","","","","未知","0","","","2016/8/4 10:34:55","2016/8/4 10:34:55","中华联合财产保险股份有限公司北京分公司"
"2000","10730810","1320560","13753277","2","喷漆:发动机罩","1","0.00","31.68","316.80","","","","未知","0","","","2016/6/30 3:55:37","2016/6/30 3:55:37","中国太平洋财产保险股份有限公司北京分公司"
"1000","11630108","1432554","13474591","2","喷漆:发动机罩","1","0.00","24.00","240.00","","","","未知","0","","","2016/7/25 13:38:27","2016/7/25 13:38:27","中国人民财产保险股份有限公司北京市分公司"
"1000","11229734","1383770","13796049","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/7/13 9:02:41","2016/7/13 9:02:41","中国人民财产保险股份有限公司北京市分公司"
"1000","11483864","1414665","13837310","2","喷漆:发动机罩","1","0.00","28.16","238.16","","","","未知","0","","","2016/7/20 3:31:02","2016/7/20 3:31:02","中国人民财产保险股份有限公司北京市分公司"
"9000","11659486","1436066","13850656","2","喷漆:发动机罩","1","0.00","30.00","250.00","","","","未知","0","","","2016/7/26 9:29:34","2016/7/26 9:29:34","中国大地财产保险股份有限公司北京分公司"
"2000","12225001","1505881","13595310","2","喷漆:发动机罩","1","0.00","45.00","450.00","","","","未知","0","","","2016/8/11 9:36:14","2016/8/11 9:36:14","中国太平洋财产保险股份有限公司北京分公司"
"J000","11926993","1469420","13866514","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/8/2 17:06:04","2016/8/2 17:06:04","中国人寿财产保险股份有限公司北京市分公司"
"1000","12186264","1501431","13871183","2","喷漆:发动机罩","1","0.00","50.00","500.00","","","","未知","0","","","2016/8/10 11:13:16","2016/8/10 11:13:16","中国人民财产保险股份有限公司北京市分公司"
"1000","12137199","1495126","13839034","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/8/9 9:49:43","2016/8/9 9:49:43","中国人民财产保险股份有限公司北京市分公司"
"1000","12666542","1767110","14017995","2","喷漆:发动机罩","1","0.00","40.00","400.00","","","","未知","0","","","2016/8/23 17:40:38","2016/8/23 17:40:38","中国人民财产保险股份有限公司北京市分公司"
"1000","11309121","1393572","13575348","2","喷漆:发动机罩","1","0.00","30.00","400.00","","","","未知","0","","","2016/7/14 16:39:49","2016/7/14 16:39:49","中国人民财产保险股份有限公司北京市分公司"
"2000","11316249","1394438","13827757","2","喷漆:发动机罩","1","0.00","27.00","270.00","","","","未知","0","","","2016/7/15 3:29:14","2016/7/15 3:29:14","中国太平洋财产保险股份有限公司北京分公司"
"O000","12171369","1499719","13917861","2","喷漆:发动机罩","1","0.00","21.61","216.09","","","","未知","0","","","2016/8/10 3:07:06","2016/8/10 3:07:06","英大泰和财产保险股份有限公司北京分公司"
"1000","12128187","1494268","13916235","2","喷漆:发动机罩","1","0.00","35.20","333.33","","","","未知","0","","","2016/8/9 3:13:46","2016/8/9 3:13:46","中国人民财产保险股份有限公司北京市分公司"
"1000","11397411","1404495","13763505","2","喷漆:发动机罩","1","0.00","30.00","450.00","","","","未知","0","","","2016/7/18 10:43:52","2016/7/18 10:43:52","中国人民财产保险股份有限公司北京市分公司"
"1000","11540910","1421154","13749999","2","喷漆:发动机罩","1","0.00","40.00","400.00","","","","未知","0","","","2016/7/21 16:06:32","2016/7/21 16:06:32","中国人民财产保险股份有限公司北京市分公司"
"1000","11302527","1392735","13614787","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/7/14 15:16:11","2016/7/14 15:16:11","中国人民财产保险股份有限公司北京市分公司"
"2000","11586266","1426706","13848464","2","喷漆:发动机罩","1","0.00","65.00","580.00","","","","未知","0","","","2016/7/23 3:48:09","2016/7/23 3:48:09","中国太平洋财产保险股份有限公司北京分公司"
"1000","11433649","1409022","13833143","2","喷漆:发动机罩","1","0.00","32.00","320.00","","","","未知","0","","","2016/7/19 3:22:49","2016/7/19 3:22:49","中国人民财产保险股份有限公司北京市分公司"
"1000","12287350","1513386","13848062","2","喷漆:发动机罩","1","0.00","60.00","600.00","","","","未知","0","","","2016/8/12 14:17:58","2016/8/12 14:17:58","中国人民财产保险股份有限公司北京市分公司"
"1000","11184282","1378504","13748510","2","喷漆:发动机罩","1","0.00","40.00","400.00","","","","未知","0","","","2016/7/12 10:07:12","2016/7/12 10:07:12","中国人民财产保险股份有限公司北京市分公司"
"2000","11716477","1442951","11919381","2","喷漆:发动机罩","1","0.00","200.00","2000.00","","","","未知","0","","","2016/7/27 13:18:27","2016/7/27 13:18:27","中国太平洋财产保险股份有限公司北京分公司"
"5000","11529403","1419674","13805925","2","喷漆:发动机罩","1","0.00","24.00","240.00","","","","未知","0","","","2016/7/21 13:06:28","2016/7/21 13:06:28","华泰财产保险股份有限公司北京分公司"
"2000","11852949","1460181","13831164","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/8/1 10:39:10","2016/8/1 10:39:10","中国太平洋财产保险股份有限公司北京分公司"
"1000","11482961","1414623","13837285","2","喷漆:发动机罩","1","0.00","70.00","450.00","","","","未知","0","","","2016/7/20 3:14:45","2016/7/20 3:14:45","中国人民财产保险股份有限公司北京市分公司"
"1000","11484198","1414703","13837321","2","喷漆:发动机罩","1","0.00","40.00","400.00","","","","未知","0","","","2016/7/20 3:40:09","2016/7/20 3:40:09","中国人民财产保险股份有限公司北京市分公司"
"1000","11517916","1418327","13837488","2","喷漆:发动机罩","1","0.00","60.00","600.00","","","","未知","0","","","2016/7/21 8:08:10","2016/7/21 8:08:10","中国人民财产保险股份有限公司北京市分公司"
"P000","11435393","1409160","13771383","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/7/19 7:34:16","2016/7/19 7:34:16","利宝保险有限公司北京分公司"
"5000","11354567","1398792","13057272","2","喷漆:发动机罩","1","0.00","37.92","455.00","","","","未知","0","","","2016/7/15 16:48:53","2016/7/15 16:48:53","华泰财产保险股份有限公司北京分公司"
"C000","12398621","1527067","13893126","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/8/16 14:33:44","2016/8/16 14:33:44","永安财产保险股份有限公司北京分公司"
"1000","11898874","1465952","13796463","2","喷漆:发动机罩","1","0.00","40.00","400.00","","","","未知","0","","","2016/8/2 10:59:20","2016/8/2 10:59:20","中国人民财产保险股份有限公司北京市分公司"
"2000","11844715","1459346","13775787","2","喷漆:发动机罩","1","0.00","40.00","400.00","","","","未知","0","","","2016/8/1 9:01:01","2016/8/1 9:01:01","中国太平洋财产保险股份有限公司北京分公司"
"1000","11723445","1443694","13577726","2","喷漆:发动机罩","1","0.00","40.00","400.00","","","","未知","0","","","2016/7/27 14:32:04","2016/7/27 14:32:04","中国人民财产保险股份有限公司北京市分公司"
"1000","11635365","1433253","13579705","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/7/25 14:37:04","2016/7/25 14:37:04","中国人民财产保险股份有限公司北京市分公司"
"2000","11518066","1418343","13808194","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/7/21 8:17:01","2016/7/21 8:17:01","中国太平洋财产保险股份有限公司北京分公司"
"2000","12383190","1525385","13916824","2","喷漆:发动机罩","1","0.00","40.00","400.00","","","","未知","0","","","2016/8/16 10:59:12","2016/8/16 10:59:12","中国太平洋财产保险股份有限公司北京分公司"
"5000","11951068","1472538","13507698","2","喷漆:发动机罩","1","0.00","40.00","400.00","","","","未知","0","","","2016/8/3 13:37:42","2016/8/3 13:37:42","华泰财产保险股份有限公司北京分公司"
"2000","11723881","1443730","13595377","2","喷漆:发动机罩","1","0.00","40.00","400.00","","","","未知","0","","","2016/7/27 14:39:57","2016/7/27 14:39:57","中国太平洋财产保险股份有限公司北京分公司"
"1000","12354245","1522007","13907505","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/8/15 15:07:54","2016/8/15 15:07:54","中国人民财产保险股份有限公司北京市分公司"
"1000","11886589","1464608","13886491","2","喷漆:发动机罩","1","0.00","52.80","261.50","","","","未知","0","","","2016/8/2 3:41:40","2016/8/2 3:41:40","中国人民财产保险股份有限公司北京市分公司"
"1000","12636167","1763469","13959319","2","喷漆:发动机罩","1","0.00","30.00","200.00","","","","未知","0","","","2016/8/23 11:23:00","2016/8/23 11:23:00","中国人民财产保险股份有限公司北京市分公司"
"2000","12349360","1521484","13829539","2","喷漆:发动机罩","1","0.00","40.00","300.00","","","","未知","0","","","2016/8/15 14:29:59","2016/8/15 14:29:59","中国太平洋财产保险股份有限公司北京分公司"
"2000","12470107","1535464","13859245","2","喷漆:发动机罩","1","0.00","39.00","400.00","","","","未知","0","","","2016/8/18 9:31:14","2016/8/18 9:31:14","中国太平洋财产保险股份有限公司北京分公司"
"1000","904080","120028","12529752","2","喷漆:发动机罩","1","0.00","51.43","360.00","","","","未知","0","","","2015/10/27 3:16:30","2015/10/27 3:16:30","中国人民财产保险股份有限公司北京市分公司"
"2000","823454","109386","12091465","2","喷漆:发动机罩","1","0.00","24.00","240.00","","","","未知","0","","","2015/10/24 4:18:35","2015/10/24 4:18:35","中国太平洋财产保险股份有限公司北京分公司"
"1000","12339168","1520161","13264170","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/8/15 11:31:52","2016/8/15 11:31:52","中国人民财产保险股份有限公司北京市分公司"
"2000","874526","116256","12404508","2","喷漆:发动机罩","1","0.00","22.00","220.00","","","","未知","0","","","2015/10/26 11:36:40","2015/10/26 11:36:40","中国太平洋财产保险股份有限公司北京分公司"
"B000","333817","45766","12400777","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2015/10/10 17:00:41","2015/10/10 17:00:41","安盛天平财产保险股份有限公司北京分公司"
"1000","797223","105814","12467794","2","喷漆:发动机罩","1","0.00","27.00","270.00","","","","未知","0","","","2015/10/23 10:39:56","2015/10/23 10:39:56","中国人民财产保险股份有限公司北京市分公司"
"1000","835995","111013","12396274","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2015/10/24 14:58:23","2015/10/24 14:58:23","中国人民财产保险股份有限公司北京市分公司"
"1000","656055","87881","12166676","2","喷漆:发动机罩","1","0.00","35.00","350.00","","","","未知","0","","","2015/10/20 4:18:48","2015/10/20 4:18:48","中国人民财产保险股份有限公司北京市分公司"
"1000","656399","87899","12352860","2","喷漆:发动机罩","1","0.00","24.00","240.00","","","","未知","0","","","2015/10/20 4:19:20","2015/10/20 4:19:20","中国人民财产保险股份有限公司北京市分公司"
"1000","12444894","1532479","13846891","2","喷漆:发动机罩","1","0.00","60.00","600.00","","","","未知","0","","","2016/8/17 14:27:17","2016/8/17 14:27:17","中国人民财产保险股份有限公司北京市分公司"
"2000","926121","122802","12487514","2","喷漆:发动机罩","1","0.00","40.00","400.00","","","","未知","0","","","2015/10/27 12:18:07","2015/10/27 12:18:07","中国太平洋财产保险股份有限公司北京分公司"
"1000","740873","98966","12159143","2","喷漆:发动机罩","1","0.00","37.50","450.00","","","","未知","0","","","2015/10/22 4:21:52","2015/10/22 4:21:52","中国人民财产保险股份有限公司北京市分公司"
"1000","12644550","1764453","13808829","2","喷漆:发动机罩","1","0.00","39.00","550.00","","","","未知","0","","","2016/8/23 13:43:56","2016/8/23 13:43:56","中国人民财产保险股份有限公司北京市分公司"
"1000","4759414","602916","12868010","2","喷漆:发动机罩","1","0.00","41.67","500.00","","","","未知","0","","","2016/1/27 10:21:23","2016/1/27 10:21:23","中国人民财产保险股份有限公司北京市分公司"
"2000","12264082","1510658","13911647","2","喷漆:发动机罩","1","0.00","60.00","600.00","","","","未知","0","","","2016/8/12 3:36:14","2016/8/12 3:36:14","中国太平洋财产保险股份有限公司北京分公司"
"2000","4759465","602920","12597334","2","喷漆:发动机罩","1","0.00","40.00","400.00","","","","未知","0","","","2016/1/27 10:21:54","2016/1/27 10:21:54","中国太平洋财产保险股份有限公司北京分公司"
"2000","12447058","1532785","13799053","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/8/17 14:49:44","2016/8/17 14:49:44","中国太平洋财产保险股份有限公司北京分公司"
"1000","12673524","1768012","14012196","2","喷漆:发动机罩","1","0.00","27.00","270.00","","","","未知","0","","","2016/8/24 4:42:33","2016/8/24 4:42:33","中国人民财产保险股份有限公司北京市分公司"
"1000","269663","38240","12348731","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2015/10/9 16:01:31","2015/10/9 16:01:31","中国人民财产保险股份有限公司北京市分公司"
"2000","12633325","1763045","12403068","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2016/8/23 10:40:59","2016/8/23 10:40:59","中国太平洋财产保险股份有限公司北京分公司"
"1000","12329493","1518904","13565909","2","喷漆:发动机罩","1","0.00","30.00","360.08","","","","未知","0","","","2016/8/15 9:34:14","2016/8/15 9:34:14","中国人民财产保险股份有限公司北京市分公司"
"W000","1073044","142818","12505548","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2015/10/29 17:49:10","2015/10/29 17:49:10","国泰财产保险股份有限公司北京分公司"
"2000","1362342","182241","12300480","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2015/11/5 11:59:57","2015/11/5 11:59:57","中国太平洋财产保险股份有限公司北京分公司"
"7000","1498402","201065","12540728","2","喷漆:发动机罩","1","0.00","37.50","450.00","","","","未知","0","","","2015/11/9 16:49:21","2015/11/9 16:49:21","中华联合财产保险股份有限公司北京分公司"
"1000","1582060","211072","12565439","2","喷漆:发动机罩","1","0.00","50.00","600.00","","","","未知","0","","","2015/11/11 14:29:48","2015/11/11 14:29:48","中国人民财产保险股份有限公司北京市分公司"
"O000","1086335","144621","12305071","2","喷漆:发动机罩","1","0.00","29.17","350.00","","","","未知","0","","","2015/10/30 4:23:26","2015/10/30 4:23:26","英大泰和财产保险股份有限公司北京分公司"
"5000","1685581","223494","12559529","2","喷漆:发动机罩","1","0.00","79.17","950.00","","","","未知","0","","","2015/11/14 4:17:45","2015/11/14 4:17:45","华泰财产保险股份有限公司北京分公司"
"1000","1389426","185944","12576214","2","喷漆:发动机罩","1","0.00","40.00","400.00","","","","未知","0","","","2015/11/6 5:04:47","2015/11/6 5:04:47","中国人民财产保险股份有限公司北京市分公司"
"1000","508461","69178","12434933","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2015/10/15 15:55:29","2015/10/15 15:55:29","中国人民财产保险股份有限公司北京市分公司"
"1000","108321","16425","12397458","2","喷漆:发动机罩","1","0.00","35.00","350.00","","","","未知","0","","","2015/9/29 14:06:19","2015/9/29 14:06:19","中国人民财产保险股份有限公司北京市分公司"
"5000","1684694","223402","12599452","2","喷漆:发动机罩","1","0.00","2150.40","215.00","","","","未知","0","","","2015/11/14 4:11:21","2015/11/14 4:11:21","华泰财产保险股份有限公司北京分公司"
"O000","533086","72071","12485437","2","喷漆:发动机罩","1","0.00","27.00","270.00","","","","未知","0","","","2015/10/16 4:18:45","2015/10/16 4:18:45","英大泰和财产保险股份有限公司北京分公司"
"E000","1893817","250364","11808496","2","喷漆:发动机罩","1","0.00","58.33","700.00","","","","未知","0","","","2015/11/19 14:14:17","2015/11/19 14:14:17","阳光财产保险股份有限公司北京分公司"
"7000","531078","71842","12485355","2","喷漆:发动机罩","1","0.00","40.00","400.00","","","","未知","0","","","2015/10/16 3:25:52","2015/10/16 3:25:52","中华联合财产保险股份有限公司北京分公司"
"7000","413970","57079","12302851","2","喷漆:发动机罩","1","0.00","45.00","450.00","","","","未知","0","","","2015/10/14 4:31:30","2015/10/14 4:31:30","中华联合财产保险股份有限公司北京分公司"
"1000","604540","81487","12411864","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2015/10/19 4:07:15","2015/10/19 4:07:15","中国人民财产保险股份有限公司北京市分公司"
"1000","1916451","253248","12636442","2","喷漆:发动机罩","1","0.00","31.45","251.58","","","","未知","0","","","2015/11/20 4:17:18","2015/11/20 4:17:18","中国人民财产保险股份有限公司北京市分公司"
"2000","218434","31645","12406372","2","喷漆:发动机罩","1","0.00","29.17","350.00","","","","未知","0","","","2015/10/8 13:49:43","2015/10/8 13:49:43","中国太平洋财产保险股份有限公司北京分公司"
"2000","2045812","269741","12650668","2","喷漆:发动机罩","1","0.00","50.08","500.77","","","","未知","0","","","2015/11/24 8:07:01","2015/11/24 8:07:01","中国太平洋财产保险股份有限公司北京分公司"
"1000","1916508","253234","12636443","2","喷漆:发动机罩","1","0.00","22.00","220.00","","","","未知","0","","","2015/11/20 4:17:40","2015/11/20 4:17:40","中国人民财产保险股份有限公司北京市分公司"
"1000","2043396","269495","12656913","2","喷漆:发动机罩","1","0.00","400.00","400.00","","","","未知","0","","","2015/11/24 3:39:03","2015/11/24 3:39:03","中国人民财产保险股份有限公司北京市分公司"
"1000","905333","120156","12086814","2","喷漆:发动机罩","1","0.00","25.00","300.00","","","","未知","0","","","2015/10/27 4:19:10","2015/10/27 4:19:10","中国人民财产保险股份有限公司北京市分公司"
"1000","248822","35848","12160986","2","喷漆:发动机罩","1","0.00","58.33","700.00","","","","未知","0","","","2015/10/9 15:31:46","2015/10/9 15:31:46","中国人民财产保险股份有限公司北京市分公司"
"1000","1103727","146785","12387246","2","喷漆:发动机罩","1","0.00","120.00","1200.00","","","","未知","0","","","2015/10/30 10:48:45","2015/10/30 10:48:45","中国人民财产保险股份有限公司北京市分公司"
"2000","2046293","269804","12591604","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2015/11/24 8:35:43","2015/11/24 8:35:43","中国太平洋财产保险股份有限公司北京分公司"
"2000","797991","105949","12504574","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2015/10/23 10:55:49","2015/10/23 10:55:49","中国太平洋财产保险股份有限公司北京分公司"
"5000","709146","94841","12408732","2","喷漆:发动机罩","1","0.00","24.00","240.00","","","","未知","0","","","2015/10/21 10:58:22","2015/10/21 10:58:22","华泰财产保险股份有限公司北京分公司"
"1000","564671","75842","12120399","2","喷漆:发动机罩","1","0.00","50.00","500.00","","","","未知","0","","","2015/10/16 15:15:19","2015/10/16 15:15:19","中国人民财产保险股份有限公司北京市分公司"
"1000","1459661","195605","12436564","2","喷漆:发动机罩","1","0.00","50.00","600.00","","","","未知","0","","","2015/11/8 13:55:28","2015/11/8 13:55:28","中国人民财产保险股份有限公司北京市分公司"
"2000","2199466","288161","12662131","2","喷漆:发动机罩","1","0.00","39.00","390.00","","","","未知","0","","","2015/11/27 3:41:07","2015/11/27 3:41:07","中国太平洋财产保险股份有限公司北京分公司"
"L000","1122170","149216","12408432","2","喷漆:发动机罩","1","0.00","40.00","400.00","","","","未知","0","","","2015/10/30 15:24:56","2015/10/30 15:24:56","中银保险有限公司北京分公司"
"L000","1122170","149216","12408432","2","喷漆:发动机罩","1","0.00","40.00","400.00","","","","未知","0","","","2015/10/30 15:24:56","2015/10/30 15:24:56","中银保险有限公司北京分公司"
"L000","1122170","149216","12408432","2","喷漆:发动机罩","1","0.00","40.00","400.00","","","","未知","0","","","2015/10/30 15:24:56","2015/10/30 15:24:56","中银保险有限公司北京分公司"
"L000","1122170","149216","12408432","2","喷漆:发动机罩","1","0.00","40.00","400.00","","","","未知","0","","","2015/10/30 15:24:56","2015/10/30 15:24:56","中银保险有限公司北京分公司"
"1000","1017260","135649","12534259","2","喷漆:发动机罩","1","0.00","18.29","182.92","","","","未知","0","","","2015/10/29 3:45:48","2015/10/29 3:45:48","中国人民财产保险股份有限公司北京市分公司"
"2000","910866","120651","12514507","2","喷漆:发动机罩","1","0.00","50.00","600.00","","","","未知","0","","","2015/10/27 6:37:09","2015/10/27 6:37:09","中国太平洋财产保险股份有限公司北京分公司"
"2000","959234","127656","11957701","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2015/10/28 4:31:15","2015/10/28 4:31:15","中国太平洋财产保险股份有限公司北京分公司"
"2000","862308","114759","12455450","2","喷漆:发动机罩","1","0.00","50.00","600.00","","","","未知","0","","","2015/10/26 9:10:38","2015/10/26 9:10:38","中国太平洋财产保险股份有限公司北京分公司"
"2000","1433283","191711","12587815","2","喷漆:发动机罩","1","0.00","30.29","302.95","","","","未知","0","","","2015/11/7 4:38:49","2015/11/7 4:38:49","中国太平洋财产保险股份有限公司北京分公司"
"1000","1535052","205508","12552903","2","喷漆:发动机罩","1","0.00","30.00","300.00","","","","未知","0","","","2015/11/10 14:34:41","2015/11/10 14:34:41","中国人民财产保险股份有限公司北京市分公司"
"2000","1434810","191859","12396820","2","喷漆:发动机罩","1","0.00","40.00","400.00","","","","未知","0","","","2015/11/7 6:06:54","2015/11/7 6:06:54","中国太平洋财产保险股份有限公司北京分公司"
"2000","1358596","181715","12550692","2","喷漆:发动机罩","1","0.00","24.00","240.00","","","","未知","0","","","2015/11/5 10:56:46","2015/11/5 10:56:46","中国太平洋财产保险股份有限公司北京分公司"
"1000","1140906","152197","12125755","2","喷漆:发动机罩","1","0.00","90.00","900.00","","","","未知","0","","","2015/10/31 4:18:25","2015/10/31 4:18:25","中国人民财产保险股份有限公司北京市分公司"
"2000","786209","104532","12315168","2","喷漆:发动机罩","1","0.00","66.67","800.00","","","","未知","0","","","2015/10/23 4:24:04","2015/10/23 4:24:04","中国太平洋财产保险股份有限公司北京分公司"
"1000","1864317","247144","12127081","2","喷漆:发动机罩","1","0.00","35.00","350.00","","","","未知","0","","","2015/11/19 4:17:42","2015/11/19 4:17:42","中国人民财产保险股份有限公司北京市分公司"
"8000","3096848","402080","12670548","2","喷漆:发动机罩","1","0.00","25.00","300.00","","","","未知","0","","","2015/12/21 13:57:27","2015/12/21 13:57:27","华安财产保险股份有限公司北京分公司"
"1000","1990368","262744","12527296","2","喷漆:发动机罩","1","0.00","116.67","1400.00","","","","未知","0","","","2015/11/22 13:44:45","2015/11/22 13:44:45","中国人民财产保险股份有限公司北京市分公司"
"1000","1868487","247419","12617756","2","喷漆:发动机罩","1","0.00","380.00","380.00","","","","未知","0","","","2015/11/19 5:06:45","2015/11/19 5:06:45","中国人民财产保险股份有限公司北京市分公司"
"1000","2463121","323414","12608624","2","喷漆:发动机罩","1","0.00","60.00","600.00","","","","未知","0","","","2015/12/3 16:50:16","2015/12/3 16:50:16","中国人民财产保险股份有限公司北京市分公司"
"1000","3039516","394454","12365943","2","喷漆:发动机罩","1","0.00","166.67","2000.00","","","","未知","0","","","2015/12/18 16:50:58","2015/12/18 16:50:58","中国人民财产保险股份有限公司北京市分公司"
"7000","3027648","392921","12612010","2","喷漆:发动机罩","1","0.00","40.00","400.00","","","","未知","0","","","2015/12/18 14:09:43","2015/12/18 14:09:43","中华联合财产保险股份有限公司北京分公司"
"2000","2042525","269396","12656891","2","喷漆:发动机罩","1","0.00","35.00","280.00","","","","未知","0","","","2015/11/24 3:03:09","2015/11/24 3:03:09","中国太平洋财产保险股份有限公司北京分公司"
"2000","3181801","411944","12796137","2","喷漆:发动机罩","1","0.00","40.00","200.00","","","","未知","0","","","2015/12/23 4:17:17","2015/12/23 4:17:17","中国太平洋财产保险股份有限公司北京分公司"
"1000","3017940","391648","11826409","2","喷漆:发动机罩","1","0.00","168.00","1680.00","","","","未知","0","","","2015/12/18 11:09:16","2015/12/18 11:09:16","中国人民财产保险股份有限公司北京市分公司"
