"CLAIM_ID","CAR_ID","COMPANY_ID","OPTION_TYPE","CLAIM_AMOUNT","LOSS_AMOUNT","ESTIMATE","ENDCASE_TIME","CLAIM_STATUS","CAR_MARK","VEHICLE_TYPE","REPORT_NO","CLAIM_CODE","MAIN_THIRD","STATUS","CONFIRM_SEQUENCE_NO","VEHICLE_CODE","USE_TYPE","BASED_PREMIUM","STANDARD_PREMIUM","R_VEHICLE_BRAND","R_VEHICLE_FAMILY","R_VEHICLE_NAME","VEHICLE_DESCRIPTION","CAR_MARK1","STD_PART_NAME","CHANGE_PART_FEE","PRICE_TYPE","OEM_PART_CODE","CHANGE_PART_NUM","REPAIR_PART_NAME","REPAIR_PART_NUM","REPAIR_PART_FEE","REPAIR_PART_MANPOWER_FEE","REPAIR_ORG"
"124343206","57305847","6000","9","5505.52","3905.52","9136.63","2016/5/18 16:50:25","5","沪C6X575","02","07601408022016032897","80TPIC01160000000000906771928G","1","0","02TPIC01150000000000736445452G","FTBAHD0261","210","3151.93","4168.53","江铃福特","全顺","江铃全顺JX6461DJ-M轻型客车","轻型客车,短轴普通中顶快运","沪C6X575","前大灯（左）","197.60","02","CN3C15 13006AB","1","","0","0.00","0.00","JY00002890"
"126545437","63820553","6000","3","22800.00","8000.00","13266.00","2016/8/11 15:55:27","5","沪C2E235","02","07600808022016047566","80TPIC01160000000000940092577A","1","0","02TPIC01160000000000934445350E","FTBAHD0226","220","4299.60","3009.73","江铃福特","全顺","江铃全顺JX6466DF-M轻型客车","轻型客车,手动档 短轴 普通 中顶 柴油 物流版 GGF","沪C2E235","前大灯（左）","205.20","","CN3C1513006AD","1","前大灯（左）","1","205.20","0.00","JY00000057"
"125464753","59383557","6000","3","2900.00","2600.00","9136.63","2016/6/22 15:47:27","5","赣EE6291","02","07600108022016041959","80TPIC01160000000000926802670H","1","0","02TPIC01160000000000897795378A","XFAAYD0006","210","3615.34","4631.40","上汽通用雪佛兰","科鲁兹","雪佛兰SGM7169ATA轿车","轿车,手自一体 SE 国Ⅳ","赣EE6291","前大灯（左）","343.90","02","9005366","1","","0","0.00","0.00","KS99999999"
"117018509","51088988","6000","3","4950.00","5050.00","9136.63","2016/3/16 15:14:35","5","沪CDJ669","02","07601508082016003339","80TPIC01160000000000848213643G","1","0","02TPIC01150000000000834163800J","XFAAYD0006","210","2709.09","2968.25","上汽通用雪佛兰","科鲁兹","雪佛兰SGM7169ATA轿车","轿车,手自一体 SE 国Ⅳ","沪CDJ669","前大灯（左）","382.00","02","9005366","1","","0","0.00","0.00","JY00007132"
"117018509","51088988","6000","3","4950.00","5050.00","9136.63","2016/3/16 15:14:35","5","沪CDJ669","02","07601508082016003339","80TPIC01160000000000848213643G","1","0","02TPIC01150000000000834163800J","XFAAYD0006","210","2709.09","2968.25","上汽通用雪佛兰","科鲁兹","雪佛兰SGM7169ATA轿车","轿车,手自一体 SE 国Ⅳ","沪CDJ669","前大灯（左）","0.00","","000","0","前大灯（左）","1","0.00","0.00","JY00007132"
"125449263","59377078","6000","9","10920.00","8500.00","9136.63","2016/6/22 12:40:00","5","浙F0310X","02","07601508082016041508","80TPIC01160000000000925345094I","1","0","02TPIC01150000000000766817986E","XFAAYD0002","210","2804.39","3072.97","上汽通用雪佛兰","科鲁兹","雪佛兰SGM7169MTA轿车","轿车,手动档 SL 国Ⅳ","浙F0310X","前大灯（左）","819.00","01","9005366","1","","0","0.00","0.00","JY00000284"
"116628043","46127416","6000","9","2878.00","3030.00","9136.63","2016/1/4 18:37:37","5","沪CSZ802","02","07600108022016000567","80TPIC01160000000000843562738D","1","0","02TPIC01150000000000816874512I","XFAAYD0002","210","3116.83","3122.48","上汽通用雪佛兰","科鲁兹","雪佛兰SGM7169MTA轿车","轿车,手动档 SL 国Ⅳ","沪CSZ802","前大灯（左）","382.00","02","9005366","1","","0","0.00","0.00","JY00000018"
"121012010","54992691","6000","2","23400.00","8500.00","9136.63","2016/4/19 18:03:16","5","沪CMF959","02","07601208012016021216","80TPIC01160000000000881642608A","1","0","02TPIC01160000000000867515765H","XFAAYD0001","220","2486.03","2645.95","上汽通用雪佛兰","科鲁兹","雪佛兰SGM7169MTA轿车","轿车,手动档 SE 国Ⅳ","沪CMF959","前大灯（左）","741.00","01","9005366","1","","0","0.00","0.00","JY00007141"
"118785339","50579310","6000","2","1520.00","1700.00","9136.63","2016/3/2 13:59:36","5","沪CFA793","02","07601508012016012028","80TPIC01160000000000860317233A","1","0","02TPIC01150000000000719647007H","XFAAYD0001","210","3013.79","3036.50","上汽通用雪佛兰","科鲁兹","雪佛兰SGM7169MTA轿车","轿车,手动档 SE 国Ⅳ","沪CFA793","前大灯（左）","362.00","02","9005366","1","","0","0.00","0.00","JY00000085"
"118246223","49519680","6000","3","5900.00","6000.00","9136.63","2016/3/14 16:16:13","5","沪CTH299","02","07600108022016009215","80TPIC01160000000000857050158G","1","0","02TPIC01150000000000830265196G","XFAAYD0001","210","3139.71","3245.28","上汽通用雪佛兰","科鲁兹","雪佛兰SGM7169MTA轿车","轿车,手动档 SE 国Ⅳ","沪CTH299","前大灯（左）","741.00","01","9005366","1","","0","0.00","0.00","JY00007757"
"126672918","63216958","6000","3","3360.00","1000.00","9136.63","2016/8/1 13:39:52","5","苏AH7S52","02","07600108022016051941","80TPIC01160000000000950596236C","1","0","02TPIC01150000000000821739687H","DZABCD0003","210","2656.08","3327.79","上汽大众","朗逸","朗逸SVW7167BSD轿车","轿车,手自一体 品悠版 国Ⅳ","苏AH7S52","前大灯（左）","267.90","02","18D 941 015 B","1","前大灯（左）","1","267.90","0.00","JY00000018"
"118251472","57561302","6000","3","760500.00","3560.00","59375.11","2016/5/19 17:04:37","5","沪BBU715","02","07601108022016009747","80TPIC01160000000000858010934F","1","0","02TPIC01160000000000856352437A","DZABCD0010","210","3176.84","4207.28","上汽大众","朗逸","朗逸SVW7207DPD轿车","轿车,手自一体 品悠版 国Ⅳ","沪BBU715","前大灯（左）","282.00","02","18D941015B","1","","0","0.00","0.00","JY00000018"
"123285429","55911500","6000","3","2150.00","2150.00","9136.63","2016/4/28 9:00:27","5","沪CAT696","02","07600108022016029458","80TPIC01160000000000900083855F","1","0","02TPIC01150000000000737096686I","DZABCD0001","210","3168.57","3308.93","上汽大众","朗逸","朗逸SVW7167ASD轿车","轿车,手动档 品悠版 国Ⅳ","沪CAT696","前大灯（左）","252.70","02","18D 941 015 A","1","","0","0.00","0.00","JY00000018"
"125399026","58363899","6000","9","2430.00","2430.00","3266.00","2016/6/7 9:33:49","5","沪CQ8388","02","07601408022016039216","80TPIC01160000000000920765223D","1","0","02TPIC01150000000000828461852A","DZABCD0001","210","3159.37","3259.54","上汽大众","朗逸","朗逸SVW7167ASD轿车","轿车,手动档 品悠版 国Ⅳ","沪CQ8388","前大灯（左）","252.70","02","18D 941 015 A","1","","0","0.00","0.00","JY00008619"
"125399026","58363899","6000","9","2430.00","2430.00","3266.00","2016/6/7 9:33:49","5","沪CQ8388","02","07601408022016039216","80TPIC01160000000000920765223D","1","0","02TPIC01150000000000828461852A","DZABCD0001","210","3159.37","3259.54","上汽大众","朗逸","朗逸SVW7167ASD轿车","轿车,手动档 品悠版 国Ⅳ","沪CQ8388","前大灯（左）","0.00","","000","0","前大灯（左）","1","0.00","30.00","JY00008619"
"123870011","57289217","6000","3","23110.00","16300.00","9136.63","2016/5/18 9:30:48","5","沪CFA111","02","07601208012016030803","80TPIC01160000000000902126085A","1","0","02TPIC01160000000000879493609C","DZABCD0001","210","4037.34","3874.13","上汽大众","朗逸","朗逸SVW7167ASD轿车","轿车,手动档 品悠版 国Ⅳ","沪CFA111","前大灯（左）","574.57","01","18D 941 015 A","1","","0","0.00","0.00","JY99999999"
"123870011","57289217","6000","3","23110.00","16300.00","9136.63","2016/5/18 9:30:48","5","沪CFA111","02","07601208012016030803","80TPIC01160000000000902126085A","1","0","02TPIC01160000000000879493609C","DZABCD0001","210","4037.34","3874.13","上汽大众","朗逸","朗逸SVW7167ASD轿车","轿车,手动档 品悠版 国Ⅳ","沪CFA111","前大灯（左）","0.00","","000","0","前大灯（左）","1","0.00","0.00","JY99999999"
"120729801","53094863","6000","4","1973.00","1973.00","65273.35","2016/3/30 14:15:26","5","苏F0X815","02","07600108022016020835","80TPIC01160000000000880265073G","1","0","02TPIC01150000000000790839667B","MZAASD0016","210","3189.09","3758.53","长安马自达","马自达3","马自达CAF7161AP轿车","轿车,手自一体 标准型 国Ⅲ不带OBD","苏F0X815","前大灯（左）","508.00","02","BS1C510L0A","1","","0","0.00","0.00","JY00000261"
"120213207","51349652","6000","3","1550.00","1550.00","9136.63","2016/3/14 13:11:36","5","沪CEH645","02","07601308012016017370","80TPIC01160000000000871740946D","1","0","02TPIC01150000000000710324439J","MZAASD0011","210","3183.77","3481.75","长安马自达","马自达3","马自达CAF7161A轿车","轿车,手自一体 豪华型 国IV","沪CEH645","前大灯（左）","508.00","02","BS1C510L0A","1","","0","0.00","0.00","JY00000085"
"115978374","45999333","6000","3","4800.00","4900.00","8394.89","2016/1/4 15:11:06","5","沪J71093","02","07601108022015092066","80TPIC01150000000000836587060J","1","0","02TPIC01150000000000808984902E","DZABCD0001","210","3305.76","3331.42","上汽大众","朗逸","朗逸SVW7167ASD轿车","轿车,手动档 品悠版 国Ⅳ","沪J71093","前大灯（左）","280.00","02","18D941015A","1","","0","0.00","0.00","JY00000246"
"115978374","45999333","6000","3","4800.00","4900.00","8394.89","2016/1/4 15:11:06","5","沪J71093","02","07601108022015092066","80TPIC01150000000000836587060J","1","0","02TPIC01150000000000808984902E","DZABCD0001","210","3305.76","3331.42","上汽大众","朗逸","朗逸SVW7167ASD轿车","轿车,手动档 品悠版 国Ⅳ","沪J71093","前大灯（左）","0.00","","000","0","前大灯（左）","1","0.00","0.00","JY00000246"
"120664356","51540092","6000","9","1550.00","1550.00","3266.00","2016/3/16 14:19:52","5","沪FG0905","02","07600808022016019036","80TPIC01160000000000875424862D","1","0","02TPIC01150000000000715252232F","MZAASD0002","210","2668.57","3094.25","长安马自达","长安马自达3","马自达CAF7202M轿车","轿车,手动档 标准型 国Ⅲ不带OBD(原非国Ⅲ 200712)","沪FG0905","前大灯（左）","0.00","","000","0","前大灯（左）","1","0.00","0.00","JY00007914"
"120664356","51540092","6000","9","1550.00","1550.00","3266.00","2016/3/16 14:19:52","5","沪FG0905","02","07600808022016019036","80TPIC01160000000000875424862D","1","0","02TPIC01150000000000715252232F","MZAASD0002","210","2668.57","3094.25","长安马自达","长安马自达3","马自达CAF7202M轿车","轿车,手动档 标准型 国Ⅲ不带OBD(原非国Ⅲ 200712)","沪FG0905","前大灯（左）","508.00","02","BS1C510L0A","1","","0","0.00","0.00","JY00007914"
"117411011","47791042","6000","3","7000.00","4500.00","9136.63","2016/1/20 11:14:37","5","苏EA0C88","02","07600108022016005258","80TPIC01160000000000851396294E","1","0","02TPIC01150000000000780932162E","MZAASD0009","210","2660.09","3048.76","长安马自达","马自达3","马自达CAF7161A轿车","轿车,手自一体 标准型 国IV","苏EA0C88","前大灯（左）","535.00","02","BS1C510L0A","1","","0","0.00","0.00","KS99999999"
"125320697","57989836","6000","9","3100.00","3100.00","3266.00","2016/5/27 12:11:41","5","赣HE1258","02","07600108022016036878","80TPIC01160000000000915764257D","1","0","02TPIC01150000000000753805069J","MZAASD0009","210","2708.39","3082.57","长安马自达","马自达3","马自达CAF7161A轿车","轿车,手自一体 标准型 国IV","赣HE1258","前大灯（左）","482.60","02","BS1C510L0A","1","","0","0.00","0.00","JY00000018"
"126662095","62840159","6000","3","3700.00","444.00","121446.17","2016/8/15 9:33:09","5","沪CDV619","02","07601508012016051874","80TPIC01160000000000950549182A","1","0","02TPIC01160000000000849636339I","MZAASD0009","210","2680.98","2817.39","长安马自达","马自达3","马自达CAF7161A轿车","轿车,手自一体 标准型 国IV","沪CDV619","前大灯（左）","0.00","02","无","0","前大灯（左）","1","0.00","20.00","JY00009700"
"117021506","51056342","6000","3","17920.00","14900.00","9136.63","2016/3/9 12:58:59","5","沪CRA570","02","07600108012016003535","80TPIC01160000000000848669280I","1","0","02TPIC01150000000000767944111G","MZAASD0013","210","2641.35","3039.40","长安马自达","马自达3","马自达CAF7202MC4轿车","轿车,手动档 标准型 国Ⅳ(原国Ⅲ加OBD 200712)","沪CRA570","前大灯（左）","535.00","02","BS1C510L0A","1","","0","0.00","0.00","JY00000018"
"120664821","51751564","6000","3","2860.00","2860.00","9136.63","2016/3/21 12:02:09","5","沪FG0968","02","07601408022016019071","80TPIC01160000000000875528177H","1","0","02TPIC01150000000000719853462B","DZAAAD0052","210","3273.41","4255.96","上汽大众","帕萨特","帕萨特SVW7203EPI轿车","轿车,手动档 标准型 国Ⅲ不带OBD(原欧Ⅱ 200811)","沪FG0968","前大灯（左）","484.00","02","3BD941017C","1","","0","0.00","0.00","JY00005976"
"120664821","51751564","6000","3","2860.00","2860.00","9136.63","2016/3/21 12:02:09","5","沪FG0968","02","07601408022016019071","80TPIC01160000000000875528177H","1","0","02TPIC01150000000000719853462B","DZAAAD0052","210","3273.41","4255.96","上汽大众","帕萨特","帕萨特SVW7203EPI轿车","轿车,手动档 标准型 国Ⅲ不带OBD(原欧Ⅱ 200811)","沪FG0968","前大灯（左）","0.00","","000","0","前大灯（左）","1","0.00","0.00","JY00005976"
"118279647","50826776","6000","9","8387.00","8387.00","3266.00","2016/3/6 9:09:04","5","沪C0MK51","02","07600108022016010467","80TPIC01160000000000858849373C","1","0","02TPIC01160000000000857759269F","DZAAAD0052","210","2744.41","2932.86","上汽大众","帕萨特","帕萨特SVW7203EPI轿车","轿车,手动档 标准型 国Ⅲ不带OBD(原欧Ⅱ 200811)","沪C0MK51","前大灯（左）","510.00","02","3BD941017C","1","","0","0.00","0.00","JY99999999"
"118279647","50826776","6000","9","8387.00","8387.00","3266.00","2016/3/6 9:09:04","5","沪C0MK51","02","07600108022016010467","80TPIC01160000000000858849373C","1","0","02TPIC01160000000000857759269F","DZAAAD0052","210","2744.41","2932.86","上汽大众","帕萨特","帕萨特SVW7203EPI轿车","轿车,手动档 标准型 国Ⅲ不带OBD(原欧Ⅱ 200811)","沪C0MK51","前大灯（左）","0.00","","000","0","前大灯（左）","1","0.00","0.00","JY99999999"
"117774638","51600744","6000","9","10706.00","10206.00","9136.63","2016/3/18 14:32:45","5","沪GB2838","02","07600908012016006742","80TPIC01160000000000853832429B","1","0","02TPIC01150000000000839215441D","DZAAAD0059","220","2650.84","3489.13","上汽大众","帕萨特","帕萨特SVW7183MJI轿车","轿车,手动档 标准型 涡轮增压 国Ⅲ(原欧Ⅱ 200811)","沪C7LC75","前大灯（左）","0.00","","000","0","前大灯（左）","1","0.00","0.00","JY00000045"
"117774638","51600744","6000","9","10706.00","10206.00","9136.63","2016/3/18 14:32:45","5","沪GB2838","02","07600908012016006742","80TPIC01160000000000853832429B","1","0","02TPIC01150000000000839215441D","DZAAAD0059","220","2650.84","3489.13","上汽大众","帕萨特","帕萨特SVW7183MJI轿车","轿车,手动档 标准型 涡轮增压 国Ⅲ(原欧Ⅱ 200811)","沪C7LC75","前大灯（左）","578.00","02","3BD941017D","1","","0","0.00","0.00","JY00000045"
"115116841","51546319","6000","3","64100.00","35000.00","8394.89","2016/3/16 13:27:35","5","沪JE6519","02","07601008012015091556","80TPIC01150000000000835596009B","1","0","02TPIC01150000000000786999222A","DZAAAD0059","210","3291.26","3967.34","上汽大众","帕萨特","帕萨特SVW7183MJI轿车","轿车,手动档 标准型 涡轮增压 国Ⅲ(原欧Ⅱ 200811)","沪JE6519","前大灯（左）","510.00","02","3BD941017C","1","","0","0.00","0.00","JY00010593"
"126570293","61654317","6000","2","2200.00","2300.00","9136.63","2016/7/17 16:33:51","5","沪H61313","02","07601008012016048308","80TPIC01160000000000942645779A","1","0","02TPIC01160000000000932243086E","DZAAAD0054","220","4525.73","3168.01","上汽大众","帕萨特","帕萨特SVW7203FPI轿车","轿车,自动档 标准型 国Ⅲ不带OBD(原欧Ⅱ 200811)","沪H61313","前大灯（左）","459.80","02","3BD941017C","1","","0","0.00","0.00","JY00000018"
"124374710","57287993","6000","9","3600.00","3600.00","3266.00","2016/5/17 19:07:36","5","沪ARS852","02","07601408082016034365","80TPIC01160000000000909727588C","1","0","02TPIC01150000000000791041875I","DZAAAD0056","210","3020.32","5573.87","上汽大众","帕萨特","帕萨特SVW7283KKI轿车","轿车,手自一体 旗舰型 V6 国Ⅲ不带OBD(原欧Ⅱ 200811)","沪ARS852","前大灯（左）","521.55","02","3BD941017D","1","","0","0.00","0.00","JY00012908"
"124374710","57287993","6000","9","3600.00","3600.00","3266.00","2016/5/17 19:07:36","5","沪ARS852","02","07601408082016034365","80TPIC01160000000000909727588C","1","0","02TPIC01150000000000791041875I","DZAAAD0056","210","3020.32","5573.87","上汽大众","帕萨特","帕萨特SVW7283KKI轿车","轿车,手自一体 旗舰型 V6 国Ⅲ不带OBD(原欧Ⅱ 200811)","沪ARS852","前大灯（左）","0.00","","000","0","前大灯（左）","1","0.00","0.00","JY00012908"
"121904415","54120866","6000","9","1550.00","1550.00","3266.00","2016/4/12 13:27:05","5","沪GJ3303","02","07601008022016025462","80TPIC01160000000000891159684I","1","0","02TPIC01150000000000781779242D","DZAAAD0056","210","3264.74","5679.68","上汽大众","帕萨特","帕萨特SVW7283KKI轿车","轿车,手自一体 旗舰型 V6 国Ⅲ不带OBD(原欧Ⅱ 200811)","沪GJ3303","前大灯（左）","549.00","02","3BD941017D","1","","0","0.00","0.00","JY00006451"
"118802772","49975314","6000","3","5700.00","5700.00","9136.63","2016/3/3 13:18:49","5","苏NG4808","02","07600108012016012402","80TPIC01160000000000861293234F","1","0","02TPIC01150000000000724287603F","DNAAHD0001","210","1952.95","2543.03","东南三菱","蓝瑟","三菱DN7160H3轿车","轿车,手动档 舒适型 国Ⅲ不带OBD(原非国Ⅲ 200712)","苏NG4808","前大灯（左）","500.00","02","SW700021S.8","1","","0","0.00","0.00","JY00000018"
"125300504","58026966","6000","3","1900.00","2000.00","9136.63","2016/5/30 10:49:19","5","苏AF8F06","02","07600108022016035993","80TPIC01160000000000913035814B","1","0","02TPIC01150000000000776454026H","DNAAHD0001","210","3115.04","3321.63","东南三菱","蓝瑟","三菱DN7160H3轿车","轿车,手动档 舒适型 国Ⅲ不带OBD(原非国Ⅲ 200712)","苏AF8F06","前大灯（左）","475.00","02","SW700021S.8","1","","0","0.00","0.00","KS99999999"
"123896040","57285104","6000","3","2300.00","1700.00","65273.35","2016/5/17 14:52:24","5","沪C0U458","02","07600108022016031713","80TPIC01160000000000904476648F","1","0","02TPIC01150000000000818053135A","DNAAHD0001","210","2578.94","2613.25","东南三菱","蓝瑟","三菱DN7160H3轿车","轿车,手动档 舒适型 国Ⅲ不带OBD(原非国Ⅲ 200712)","沪C0U458","前大灯（左）","475.00","02","SW700021S.8","1","","0","0.00","0.00","JY00000063"
"123896040","57285104","6000","3","2300.00","1700.00","65273.35","2016/5/17 14:52:24","5","沪C0U458","02","07600108022016031713","80TPIC01160000000000904476648F","1","0","02TPIC01150000000000818053135A","DNAAHD0001","210","2578.94","2613.25","东南三菱","蓝瑟","三菱DN7160H3轿车","轿车,手动档 舒适型 国Ⅲ不带OBD(原非国Ⅲ 200712)","沪C0U458","前大灯（左）","0.00","","000","0","前大灯（左）","1","0.00","0.00","JY00000063"
"123874338","58398766","6000","3","9320.00","6450.00","9136.63","2016/6/8 15:31:06","5","皖HW8073","02","07600108022016030979","80TPIC01160000000000902313194J","1","0","02TPIC01150000000000774733846F","DNAAHD0008","210","2586.04","3238.41","东南三菱","东南三菱蓝瑟","三菱DN7160H3B轿车","轿车,手动档 舒适型 国Ⅲ","皖HW8073","前大灯（左）","475.00","02","SW700021S.8","1","","0","0.00","0.00","JY00000018"
"118210927","59028969","6000","3","122956.30","2000.00","65273.35","2016/6/20 16:31:07","5","沪L67679","02","07601508012016008047","80TPIC01160000000000855730346I","1","0","02TPIC01150000000000803060740E","WSABBD0041","100","7743.87","7244.29","庆铃(五十铃)","庆铃N系列商用车","五十铃NKR77LLCWCJA载货汽车","载货汽车,发动机型号:庆铃4KH1-TC;底盘型号:五十铃NKR77LLCWCJAY","沪L67679","前大灯（左）","220.00","02","8973695713","1","","0","0.00","0.00","JY00000018"
"118310205","50177102","6000","9","3827.00","3827.00","3266.00","2016/10/21 10:28:09","5","ZN02151","82","07601108022016011545","80TPIC01160000000000859205512E","1","0","02TPIC01150000000000783758736A","DZAAAD0015","230","2134.12","2651.80","上汽大众","帕萨特","帕萨特SVW7203BPI轿车","轿车,自动档 舒适型","ZN02151","前大灯（左）","484.00","02","3BD941017C","1","","0","0.00","0.00","JY00009553"
"126508103","61637030","6000","9","1700.00","1700.00","3266.00","2016/7/15 14:33:04","5","沪F66403","02","07602208022016046250","80TPIC01160000000000937393294G","1","0","02TPIC01160000000000925532233B","DZAAAD0026","220","7358.15","5150.71","上汽大众","帕萨特","帕萨特SVW7283KKI轿车","轿车,手自一体 豪华型","沪F66403","前大灯（左）","521.55","02","3BD941017D","1","","0","0.00","0.00","JY00004649"
"123606321","57980498","6000","3","11050.00","6800.00","9136.63","2016/5/27 12:56:47","5","沪H75990","02","07600108022016030230","80TPIC01160000000000901967274C","1","0","02TPIC01160000000000887086866E","DZAAAD0058","210","3291.26","3967.34","上汽大众","帕萨特","帕萨特SVW7183MJD轿车","轿车,手动档 标准型 涡轮增压 国Ⅳ(原国Ⅲ 200811)","沪H75990","前大灯（左）","459.80","02","3BD941017C","1","","0","0.00","0.00","JY00008836"
"123606321","57980498","6000","3","11050.00","6800.00","9136.63","2016/5/27 12:56:47","5","沪H75990","02","07600108022016030230","80TPIC01160000000000901967274C","1","0","02TPIC01160000000000887086866E","DZAAAD0058","210","3291.26","3967.34","上汽大众","帕萨特","帕萨特SVW7183MJD轿车","轿车,手动档 标准型 涡轮增压 国Ⅳ(原国Ⅲ 200811)","沪H75990","前大灯（左）","0.00","","000","0","前大灯（左）","1","0.00","0.00","JY00008836"
"124322543","57556114","6000","9","4500.00","4500.00","3266.00","2016/5/19 12:15:40","5","沪E32571","02","07600108022016032678","80TPIC01160000000000906218259J","1","0","02TPIC01150000000000841945665E","DZAAAD0007","210","2796.16","3779.00","上汽大众","帕萨特","帕萨特SVW7183FJI轿车","轿车,手动档 基本型","沪E32571","前大灯（左）","266.00","02","3BD941015B","1","","0","0.00","0.00","JY00005935"
"118247510","50850853","6000","3","12930.00","10800.00","9136.63","2016/3/7 15:38:29","5","沪F72375","02","07601508012016009345","80TPIC01160000000000857264974J","1","0","02TPIC01150000000000717848420H","DZAAAD0023","220","2478.29","3302.06","上汽大众","帕萨特","帕萨特SVW7183MJI轿车","轿车,手动档 豪华型","沪F72375","前大灯（左）","0.00","","000","0","前大灯（左）","1","0.00","0.00","JY00000246"
"117393791","47535008","6000","9","4700.00","4800.00","9136.63","2016/1/17 15:08:07","5","沪LE0632","02","07600108012016004164","80TPIC01160000000000849908661I","1","0","02TPIC01150000000000777469037G","FTABND0004","210","3473.00","5248.59","广汽丰田","广汽丰田汉兰达","丰田GTM6480ASL多用途乘用车","多用途乘用车,手自一体 豪华版 两驱 国Ⅳ","沪LE0632","前大灯（左）","931.00","02","811500E100","1","","0","0.00","0.00","JY00007190"
"117393791","47535008","6000","9","4700.00","4800.00","9136.63","2016/1/17 15:08:07","5","沪LE0632","02","07600108012016004164","80TPIC01160000000000849908661I","1","0","02TPIC01150000000000777469037G","FTABND0004","210","3473.00","5248.59","广汽丰田","广汽丰田汉兰达","丰田GTM6480ASL多用途乘用车","多用途乘用车,手自一体 豪华版 两驱 国Ⅳ","沪LE0632","前大灯（左）","0.00","","000","0","前大灯（左）","1","0.00","0.00","JY00007190"
"121002367","52483174","6000","2","2480.00","2480.00","3266.00","2016/3/26 14:04:14","5","苏KY212X","02","07600108022016021027","80TPIC01160000000000880934288H","1","0","02TPIC01150000000000798401596F","FTABND0004","210","3473.00","5248.59","广汽丰田","广汽丰田汉兰达","丰田GTM6480ASL多用途乘用车","多用途乘用车,手自一体 豪华版 两驱 国Ⅳ","苏KY212X","前大灯（左）","0.00","","000","0","前大灯（左）","1","0.00","0.00","JY00012908"
"125327725","58073442","6000","9","3800.00","3800.00","3266.00","2016/6/1 17:14:32","5","苏DT289Y","02","07600108022016036896","80TPIC01160000000000915864205H","1","0","02TPIC01150000000000793454113D","DZAAAD0025","210","2813.56","4043.87","上汽大众","帕萨特","帕萨特SVW7183LJI轿车","轿车,手自一体 舒适型","苏DT289Y","前大灯（左）","521.55","02","3BD941017D","1","","0","0.00","0.00","JY00000018"
"126963282","71249214","6000","9","4530.00","1000.00","5003.67","2016/11/2 14:16:17","5","浙L68601","02","07600108022016060121","80TPIC01160000000000970384972G","1","0","02TPIC01160000000000932706247H","DZAAAD0025","210","6060.97","4663.92","上汽大众","帕萨特","帕萨特SVW7183LJI轿车","轿车,手自一体 舒适型","浙L68601","前大灯（左）","521.55","02","3BD941017D","1","前大灯（左）","1","521.55","0.00","JY00009033"
"117774636","48361043","6000","3","4600.00","4600.00","9136.63","2016/12/20 10:06:36","5","沪C1XA81","02","07602108022016006741","80TPIC01160000000000853832391J","1","0","02TPIC01150000000000722452741A","DZAAAD0001","220","2042.05","3274.50","上汽大众","帕萨特","帕萨特SVW7183AGI轿车","轿车,手动档 舒适型 GLi","沪C1XA81","前大灯（左）","280.00","02","3BD941015B","1","","0","0.00","0.00","JY00007132"
"126554621","61041815","6000","3","5070.00","4670.00","9136.63","2016/7/14 16:52:54","5","粤N16918","02","07600108022016047591","80TPIC01160000000000940186236G","1","0","02TPIC01160000000000855119280G","DZAAAD0013","210","2791.26","3752.67","上汽大众","帕萨特","帕萨特SVW7203API轿车","轿车,手动档 舒适型","粤N16918","前大灯（左）","266.00","02","3BD941015B","1","","0","0.00","0.00","JY00013649"
"126554621","61041815","6000","3","5070.00","4670.00","9136.63","2016/7/14 16:52:54","5","粤N16918","02","07600108022016047591","80TPIC01160000000000940186236G","1","0","02TPIC01160000000000855119280G","DZAAAD0013","210","2791.26","3752.67","上汽大众","帕萨特","帕萨特SVW7203API轿车","轿车,手动档 舒适型","粤N16918","前大灯（左）","0.00","","000","0","前大灯（左）","1","0.00","50.00","JY00013649"
"125396505","60663127","6000","3","6150.00","6000.00","9136.63","2016/7/7 14:31:05","5","WJ沪3106B","81","07601108012016038968","80TPIC01160000000000920619072D","1","0","02TPIC01160000000000896309068G","DZAAAD0068","230","2494.12","2729.92","上汽大众","帕萨特","帕萨特SVW7203UPD轿车","轿车,手动档 尊享型 国Ⅳ","WJ沪3106B","前大灯（左）","459.80","02","3BD941017C","1","","0","0.00","0.00","JY00009888"
"121494890","58981822","6000","3","21185.00","21185.50","3266.00","2016/6/17 11:32:49","5","浙J20K13","02","07600108022016024417","80TPIC01160000000000888627299G","1","0","02TPIC01160000000000853595514C","DZAAAD0013","210","2791.26","4583.62","上汽大众","帕萨特","帕萨特SVW7203API轿车","轿车,手动档 舒适型","浙J20K13","前大灯（左）","564.75","01","3BD941015B","1","","0","0.00","0.00","JY00001994"
"116613400","49958987","6000","3","10700.00","1800.00","8394.89","2016/2/23 14:46:14","5","WJ沪3108B","81","07601108012015095454","80TPIC01150000000000842726387D","1","0","02TPIC01150000000000724008291J","DZAAAD0068","230","2064.05","2396.78","上汽大众","帕萨特","帕萨特SVW7203UPD轿车","轿车,手动档 尊享型 国Ⅳ","WJ沪3108B","前大灯（左）","501.00","02","3BD941017E","1","","0","0.00","0.00","JY00009888"
